gene,logFC,logCPM,F,PValue,FDR,direction,treat1,treat2
gene12341|DDX58,2.2929839654928847,1.464343463687704,45.8753169376434,1.6943202507468648e-7,3.6972464767450823e-6,Upregulated,HA,HH
gene16911|MLLT6,1.2725021280854587,3.394141822662183,45.87396582764696,1.6947801655942983e-7,3.6972464767450823e-6,Upregulated,HA,HH
gene24425|PRKD2,2.1927512912828617,2.2723485531030034,45.76725231374307,1.731529666871627e-7,3.772104502134266e-6,Upregulated,HA,HH
gene15167|TTC23,0.9107662330963975,4.797940471103817,45.71521953335737,1.7497562308054947e-7,3.8064570588407736e-6,Upregulated,HA,HH
gene21692|LOC113270979,1.1951515344792705,3.067492063438984,45.62464626013938,1.7819736159689994e-7,3.871106498982305e-6,Upregulated,HA,HH
gene20791|LOXL2,-1.106325948061846,9.614238963993003,45.612852361908075,1.7862151546775548e-7,3.874886068739586e-6,Downregulated,HA,HH
gene15041|UGGT1,0.9904109554645454,7.386385861375088,45.60013715941586,1.7908001091003692e-7,3.879399005574212e-6,Upregulated,HA,HH
gene26647|MRPL17,-1.3459625189636522,6.616997076432477,45.5047598441322,1.8255953488560843e-7,3.949252284697192e-6,Downregulated,HA,HH
gene19365|TMEM200B,1.5312821369762577,2.6717185900241893,45.467795377359174,1.8392740994575377e-7,3.973293797280028e-6,Upregulated,HA,HH
gene21856|AURKB,-1.7834399377033883,3.000524024907604,45.44429301696921,1.848028062565214e-7,3.986644381764986e-6,Downregulated,HA,HH
gene14579|AKT3,1.0132358190288964,5.085517711911299,45.414878253586885,1.8590469619264547e-7,4.004837050525571e-6,Upregulated,HA,HH
gene10477|SCAND1,1.6782337575116169,3.553252525642132,45.360030685891324,1.8797809091771086e-7,4.0422132628108156e-06,Upregulated,HA,HH
gene25135|SYVN1,2.4933776242168517,3.5859641359507513,45.57040818744894,1.8816164778143184e-7,4.0422132628108156e-06,Upregulated,HA,HH
gene8563|DYRK2,0.9198192041459313,4.565430983995242,45.254939674776736,1.920201337150981e-7,4.119390375502984e-6,Upregulated,HA,HH
gene3759|ZMYM5,-1.2051338757214236,5.582637236142198,45.2456490274863,1.9238191218041067e-7,4.121443205757097e-6,Downregulated,HA,HH
gene29131|LOC113248595,2.3286123482843766,3.0692360084633057,45.290515211770305,1.932095278332072e-7,4.1334563212825225e-6,Upregulated,HA,HH
gene62|RRP1B,0.9115526959280837,4.907943125205817,45.21353294378222,1.936381319886886e-7,4.136911760514204e-6,Upregulated,HA,HH
gene17686|DNM1,2.334718672354093,2.9460584211839635,45.21288827635813,1.9426114889575174e-7,4.144505420449448e-6,Upregulated,HA,HH
gene11381|IL20RA,-5.541115065858187,1.3103085546322903,45.39828483226002,1.9478246518303953e-7,4.149911421210591e-6,Downregulated,HA,HH
gene15629|PDLIM7,-1.140331332857968,6.208442010674384,45.126413107807515,1.970901363837068e-7,4.188740344071431e-6,Downregulated,HA,HH
gene19450|STMN1,-1.3478215610473012,5.107812227050675,45.11877704524214,1.9739582182494504e-7,4.188740344071431e-6,Downregulated,HA,HH
gene10223|PLCB4,4.601674798871242,0.02246697495784324,45.11761842117991,1.9744224786722605e-7,4.188740344071431e-6,Upregulated,HA,HH
gene28438|PRKAB2,-0.7851146645316458,5.296818716353832,45.11152275406694,1.976866932349549e-7,4.188740344071431e-6,Downregulated,HA,HH
gene6709|LRRC39,3.1830905271149077,4.435045013057326,45.250376010684136,2.0067080091630238e-7,4.2418280924291455e-6,Upregulated,HA,HH
gene18419|EML1,-1.14739670759601,6.041384325317438,45.0346006425332,2.0079930879440952e-7,4.2418280924291455e-6,Downregulated,HA,HH
gene11268|TPD52L1,-2.097928847210515,1.7245806222341191,45.023476454583594,2.0125375757287525e-7,4.2418280924291455e-6,Downregulated,HA,HH
gene8281|HSP90B1,2.1875453903533955,10.864474221863382,45.15182203315287,2.012876007447493e-7,4.2418280924291455e-6,Upregulated,HA,HH
gene10058|TAPBPL,1.4496291110091002,4.05074379535515,45.0142761740193,2.0163044006717384e-7,4.243279736685401e-6,Upregulated,HA,HH
gene4219|DNAJC3,1.6370008781016339,8.046914617605129,44.97885021749019,2.030879129095079e-7,4.268152894240662e-6,Upregulated,HA,HH
gene15532|SPDL1,-1.0404283028793637,4.372669234607396,44.92607334217896,2.0528012869410486e-7,4.3083792863726155e-6,Downregulated,HA,HH
gene24137|SMARCA4,-1.3506852188982665,6.272003446589095,44.90534468112913,2.061480432055192e-7,4.320740245210131e-6,Downregulated,HA,HH
gene19069|GGH,-1.001169362136549,9.08395813306939,44.875771975162586,2.0739304952600932e-7,4.335713446247718e-6,Downregulated,HA,HH
gene10372|ID1,-1.9507199020194803,3.7171933114428857,44.87507998934202,2.074222779824107e-7,4.335713446247718e-6,Downregulated,HA,HH
gene20506|MINDY2,-1.0717631441923554,5.077615550473815,44.82512085154179,2.0954414481702358e-7,4.37299739329747e-6,Downregulated,HA,HH
gene16935|PNPO,0.8326902346498438,4.27503450151935,44.819820554889034,2.097706154832475e-7,4.37299739329747e-6,Upregulated,HA,HH
gene13705|UNC5D,3.764346096489489,1.088416617630223,44.843256189974156,2.1155292731395434e-7,4.404224853717525e-6,Upregulated,HA,HH
gene14068|FRYL,0.8642654596969924,5.955024441174804,44.73118874257006,2.1359664971525328e-7,4.440803365690682e-6,Upregulated,HA,HH
gene28924|GINS1,-3.644976781795181,0.9539208100155742,44.66949156187628,2.163039294023215e-7,4.491061075754099e-6,Downregulated,HA,HH
gene24968|CDKN1C,-2.267027845179769,4.145340295036317,44.868171422244004,2.1678523591834626e-7,4.491998151375948e-6,Downregulated,HA,HH
gene11668|LOC113259842,2.042545717043114,0.9010156990754449,44.65536182067434,2.1692908626955962e-7,4.491998151375948e-6,Upregulated,HA,HH
gene3458|LOC113250704,1.993503975451818,2.9365215491764274,44.6204412506689,2.184824048005706e-7,4.518122787658261e-6,Upregulated,HA,HH
gene1178|SEMA3E,-1.8729796153052007,1.3684666565302426,44.607783526027625,2.1904836822689284e-7,4.523786900621791e-6,Downregulated,HA,HH
gene27490|LOC113246676,1.4632948648465387,4.14667498040735,44.59977573149956,2.1940722820214868e-7,4.525164524131932e-6,Upregulated,HA,HH
gene21178|ARHGEF19,-1.0929499433843761,3.64848234549439,44.54056493883225,2.220802531556714e-7,4.574203512138556e-6,Downregulated,HA,HH
gene17324|G2E3,-1.2271007606581235,5.308950424375731,44.51304963076437,2.233342254366364e-7,4.59392273278627e-6,Downregulated,HA,HH
gene9671|SLC48A1,1.1964136218638532,3.5895443563353235,44.46671115001893,2.2546315804874802e-7,4.631563468192385e-6,Upregulated,HA,HH
gene22842|CERK,0.9634280312033859,6.290538490905599,44.45893006899173,2.2582276488323758e-7,4.632806364604592e-6,Upregulated,HA,HH
gene2195|SPAST,-0.8530759877138945,4.802606928411284,44.45112942157048,2.2618389084005698e-7,4.6340770968540245e-6,Downregulated,HA,HH
gene15780|LOC113264289,-1.9574953035863167,4.768577004140281,44.542500068545316,2.2669153097113393e-7,4.63834230278982e-6,Downregulated,HA,HH
gene6588|MME,-1.8254010851231086,6.554171839021898,44.525390532807684,2.2973276134735706e-7,4.694367731542498e-6,Downregulated,HA,HH
gene19612|LMX1A,-1.8349054375896092,1.724832035607618,44.3606994301897,2.30415595635113e-7,4.70211747139956e-6,Downregulated,HA,HH
gene15800|LOC113264279,-1.6900042924649823,5.358154838659557,44.34094078262727,2.3135141540707116e-7,4.715002727947533e-6,Downregulated,HA,HH
gene24908|PIM1,-1.1412378285629705,5.226811838678674,44.30956023214774,2.3284602949436235e-7,4.739227530667778e-6,Downregulated,HA,HH
gene18196|TRIAP1,1.2155111497677178,3.9735011020528037,44.27794721874913,2.3436214592269294e-7,4.763825824404975e-6,Upregulated,HA,HH
gene7216|BTBD19,1.015195762797874,3.112025887188123,44.243599224213945,2.3602138507913618e-7,4.79126505044658e-6,Upregulated,HA,HH
gene25448|RAB40B,-1.6548241509085906,2.6789579236308585,44.21395796034795,2.3746334209923725e-7,4.814227363579955e-6,Downregulated,HA,HH
gene23227|FSIP1,1.6555348203974922,1.0647526412952866,44.19253977691735,2.3851112462994225e-7,4.829148770448595e-6,Upregulated,HA,HH
gene15289|ADAMTSL3,1.6729402012059842,2.384437490852753,44.143706556190196,2.409185621586579e-7,4.87152429409328e-6,Upregulated,HA,HH
gene16538|SDK2,2.4250592155838873,1.2086034098019494,44.10854784696686,2.4266791787027733e-7,4.900499843406422e-6,Upregulated,HA,HH
gene7296|EDN2,-2.3298586690414225,1.188789429557521,44.080613105714775,2.440675074143087e-7,4.922345862422171e-6,Downregulated,HA,HH
gene15788|LOC113264283,-1.4575481440365918,4.902255610043169,44.05290813653636,2.454641018605644e-7,4.9440747382552435e-6,Downregulated,HA,HH
gene18412|WARS,0.9735050066277687,9.902935120230769,44.01893810962903,2.4718817180269036e-7,4.9723345364310014e-6,Upregulated,HA,HH
gene21362|PRKCZ,-4.4157977984924,1.8493424658378925,44.169302591429414,2.4993695429985484e-7,5.021106984630936e-6,Downregulated,HA,HH
gene11679|JAM3,0.8896259406469952,6.097848751211247,43.94758118361842,2.5085198081900503e-7,5.032961568530529e-6,Upregulated,HA,HH
gene1955|RNF144A,-1.2189254756494352,6.80441692449945,43.90807904840333,2.5290511069066463e-7,5.067590245132865e-6,Downregulated,HA,HH
gene20247|MOGAT2,-2.9840413377018806,0.9083302192763751,43.82658172698341,2.571978659123571e-7,5.146947991106589e-6,Downregulated,HA,HH
gene475|IFT57,0.9340421747702207,4.6860754226289805,43.757794057512946,2.608817209134848e-7,5.2139315809406e-6,Upregulated,HA,HH
gene638|ZNF148,-0.8535932837772108,6.586255125781782,43.71181733673597,2.633753482195564e-7,5.256985526511223e-6,Downregulated,HA,HH
gene14561|SMYD3,-1.1577390761814568,4.857412100977234,43.66603763976975,2.658835950170958e-7,5.30022008136396e-6,Downregulated,HA,HH
gene8254|POLR3B,-0.8969771040679019,5.72978302788397,43.63411863544897,2.6764750745140795e-7,5.328524733823725e-6,Downregulated,HA,HH
gene19302|SYNC,-1.5801223106963862,1.8795348931260065,43.62345115661321,2.682397977681498e-7,5.33346113944913e-6,Downregulated,HA,HH
gene28312|MROH1,1.1845857901625871,5.103375776283933,43.59563846498234,2.697906332915909e-7,5.351631542701681e-6,Upregulated,HA,HH
gene9599|FAM186B,2.8969610299297166,0.46134431995996145,43.59467228774333,2.69844679117439e-7,5.351631542701681e-6,Upregulated,HA,HH
gene24436|LOC113243236,1.036669231906201,5.415371468320221,43.55309041222557,2.721816688604583e-7,5.391076558797492e-6,Upregulated,HA,HH
gene7953|SPRY1,-1.0472813447722535,5.234553100651339,43.53730001765964,2.7307477648457454e-7,5.401858509539687e-6,Downregulated,HA,HH
gene23136|ZSCAN29,0.9705712268266791,4.976713557896443,43.51846706634511,2.7414406559672324e-7,5.416093663300569e-6,Upregulated,HA,HH
gene14073|OCIAD2,1.4424487272346154,3.7786126250594636,43.50759895664975,2.747631642995178e-7,5.421409747560804e-6,Upregulated,HA,HH
gene26472|PJA1,-0.822879825744335,6.1471463336416,43.462425567894606,2.773524987333455e-7,5.4631696441697124e-06,Downregulated,HA,HH
gene1258|TFPI2,-2.9132271239162097,1.7809156964532387,43.45839091925268,2.7758502872758495e-7,5.4631696441697124e-06,Downregulated,HA,HH
gene12507|CLPTM1L,0.8995597057726412,7.588159463648314,43.41565223639024,2.800610212408396e-7,5.498009922338552e-6,Upregulated,HA,HH
gene12123|KLF4,2.550806300312523,5.308694412444465,43.61521933769493,2.800651965088203e-7,5.498009922338552e-6,Upregulated,HA,HH
gene24468|PPM1N,1.4707517701901982,1.7732991309885584,43.39854404665699,2.8105875552320334e-7,5.510530461137844e-6,Upregulated,HA,HH
gene17954|TBC1D19,-0.9479068372922694,4.748657848327667,43.37614775000227,2.8237062820024373e-7,5.5292524149097025e-6,Downregulated,HA,HH
gene28868|LOC113248295,-0.9808306629084832,4.3009398005376545,43.33785610805858,2.8462874849865003e-7,5.566432683706554e-6,Downregulated,HA,HH
gene768|DGKG,-4.238927195272348,-0.3546594209292473,43.31740031777795,2.8584295530302386e-7,5.583129299733337e-6,Downregulated,HA,HH
gene21346|PRDM16,2.543895803113212,0.7316234308567714,43.303466331786616,2.866732098469217e-7,5.592293888311045e-6,Upregulated,HA,HH
gene765|DNAJB11,1.5185601951079069,6.862327379735288,43.27422718056461,2.8842380393663624e-7,5.612556248914204e-6,Upregulated,HA,HH
gene25587|SPHK1,-1.7035484194831112,4.904104761955856,43.274013856286935,2.8843661786659604e-7,5.612556248914204e-6,Downregulated,HA,HH
gene28479|IRAK1,0.9085175849390691,6.391651400921517,43.234812535385394,2.9080170919678565e-7,5.641221006769406e-6,Upregulated,HA,HH
gene20999|SEL1L,1.4220757640527508,8.01976556976388,43.233515713296,2.90880301990629e-7,5.641221006769406e-6,Upregulated,HA,HH
gene20959|PIP5K1B,-2.2115512869411367,2.4958521076024263,43.23150240175842,2.91002361960666e-7,5.641221006769406e-6,Downregulated,HA,HH
gene6853|SYDE2,-1.2710153527199695,5.035061376603049,43.21608110532186,2.919391166827202e-7,5.6523062228733155e-6,Downregulated,HA,HH
gene29791|LOC113249353,-2.2858130580111844,3.348221762076448,43.234062895141584,2.945686985963469e-7,5.696098093082168e-6,Downregulated,HA,HH
gene22731|CHPF2,0.8999100782603873,4.849491064991711,43.159926311790066,2.95377501980602e-7,5.704616119922126e-6,Upregulated,HA,HH
gene30562|LOC113250166,-1.8684078485982372,1.896477362157707,43.14500126140411,2.962986265890313e-7,5.715279485974478e-6,Downregulated,HA,HH
gene24774|RNF5,0.8382121608262981,4.645231828213708,43.09364882262569,2.9949143555767496e-7,5.769680155911477e-6,Upregulated,HA,HH
gene12557|CTNND2,8.436130406677146,-0.5744404328869018,48.037882922535495,3.0085509308402503e-7,5.788750977364551e-6,Upregulated,HA,HH
gene29177|LOC113248651,2.2270928330607522,3.3092081923958623,43.05461448887221,3.068973603621796e-7,5.897683889143673e-6,Upregulated,HA,HH
gene6638|CUNH3orf80,1.9574911772568093,0.9931793906299682,42.89767811448435,3.1201759501870436e-7,5.988649974280931e-6,Upregulated,HA,HH
gene3731|FAM168B,0.8169698734022495,6.274168150046429,42.86216784153543,3.143466376174575e-7,6.025884987694059e-6,Upregulated,HA,HH
gene12731|FGF10,1.925452247986537,3.6953635884514626,42.84428298934931,3.155266903726963e-7,6.0410295515237234e-6,Upregulated,HA,HH
gene23878|TLE2,2.349015445180909,0.8306728215867986,42.831671709777964,3.163616333055196e-7,6.049537454653325e-6,Upregulated,HA,HH
gene22739|PRKAG2,-1.339368292269101,2.9678125966461253,42.82483532352248,3.168152292916166e-7,6.0507411670750305e-6,Downregulated,HA,HH
gene23942|PLIN3,-1.3845811827619798,4.094367972460975,42.81518299542103,3.174568466718589e-7,6.055528445936481e-6,Downregulated,HA,HH
gene4781|MAP1LC3B,1.7025836258015865,5.657049968198191,42.81698668231642,3.2251173015808967e-7,6.144383995594897e-6,Upregulated,HA,HH
gene7537|TENT2,-0.9034824823257044,5.0798987202225225,42.717265256699335,3.2404471712888416e-7,6.166005680109688e-6,Downregulated,HA,HH
gene606|DTX3L,1.437163411330437,2.269696369943673,42.69965109484841,3.2524520773843386e-7,6.179746909179826e-6,Upregulated,HA,HH
gene7644|MRPS36,-1.4093109363733554,5.937531009958777,42.694973313302214,3.255648187675601e-7,6.179746909179826e-6,Downregulated,HA,HH
gene5761|TYMS,-1.0924561298766298,5.028641770355752,42.667254022868256,3.2746564431183384e-7,6.208219540692772e-6,Downregulated,HA,HH
gene17527|COL27A1,-1.8939080546820408,3.4340249379193515,42.63157984609347,3.2992942849759854e-7,6.247282295842669e-6,Downregulated,HA,HH
gene14237|NSL1,-1.5963417029859237,3.7903595519610755,42.62101812267566,3.306626505598798e-7,6.253521116632452e-6,Downregulated,HA,HH
gene20773|NEFL,-2.3498379710366,2.5609356699492447,42.603375453997124,3.31891334045302e-7,6.269103503692296e-6,Downregulated,HA,HH
gene5187|GCSH,-1.112926444591476,5.743700025675718,42.555019114078945,3.3528406421305366e-7,6.325474872833116e-6,Downregulated,HA,HH
gene5803|TTC39C,-2.4043526836537246,2.1332499611768463,42.52298759265366,3.3755180834299106e-7,6.360510899543295e-6,Downregulated,HA,HH
gene26528|LOC113245666,1.260438447818135,3.47919076324265,42.45616648697999,3.4233545708400054e-7,6.442811536785035e-6,Upregulated,HA,HH
gene8218|MB,4.243855901294019,-0.081709743953045,42.44870982653868,3.4287374427282124e-7,6.445110952720544e-6,Upregulated,HA,HH
gene22937|ZC3H7B,0.9475370299042741,5.630019367923301,42.428741482960035,3.443196907134475e-7,6.464445684194652e-6,Upregulated,HA,HH
gene10961|NUP133,-0.7281722934237588,5.6482968448146655,42.41598924220267,3.452465113884057e-7,6.473999049509704e-6,Downregulated,HA,HH
gene2126|EMILIN1,1.2036198254932917,5.27631527129526,42.3438096982185,3.505429166832178e-7,6.5653678796933015e-6,Upregulated,HA,HH
gene14194|CD34,3.524808312290024,4.30066638539617,42.527752367695356,3.510782257590934e-7,6.5674524622978235e-6,Upregulated,HA,HH
gene5422|AZIN1,-0.8807966927666833,7.232062303673154,42.33043382362142,3.5153390913222017e-7,6.568044292580167e-6,Downregulated,HA,HH
gene18338|DIO3,-3.526810114004877,4.605008281504752,42.48039155625354,3.545789478185201e-7,6.613607033215851e-6,Downregulated,HA,HH
gene11385|IFNGR1,-1.067981069329834,5.568450139230348,42.28627984609699,3.548264861903527e-7,6.613607033215851e-6,Downregulated,HA,HH
gene14443|FMO1,-2.2938558195786887,1.6049515673362875,42.253452981796116,3.572957351772872e-7,6.651626973751204e-6,Downregulated,HA,HH
gene22997|KCNJ4,1.8354054703500624,0.7109891577308779,42.23641612401997,3.585844815489448e-7,6.667605083687403e-6,Upregulated,HA,HH
gene14337|PLA2G4A,-2.501268529506895,5.79934824064051,42.40550824385107,3.601903491465652e-7,6.689434433970202e-6,Downregulated,HA,HH
gene24644|LOC113243583,1.443916059718444,2.0528901615452018,42.17093181448417,3.635844178291211e-7,6.744382093120069e-6,Upregulated,HA,HH
gene9695|ANO6,-0.5898420922879088,8.40451007645626,42.11926167701708,3.6758213899052603e-7,6.810382477062509e-6,Downregulated,HA,HH
gene19448|EXTL1,1.713995326268136,1.2839055230924956,42.10301169061403,3.6884908381118374e-7,6.825691110097282e-6,Upregulated,HA,HH
gene18437|CUNH14orf132,2.213789836154305,-0.038782745887150014,42.093919557085016,3.69559994070567e-7,6.830685856991661e-6,Upregulated,HA,HH
gene29437|PARP2,-0.8973147607998746,4.86741978945162,42.06597673925069,3.717540056756018e-7,6.863048622061259e-6,Downregulated,HA,HH
gene10717|PCK1,-2.5005166051508767,9.704146876231867,42.21350735394286,3.750160834490835e-7,6.915028710170064e-6,Downregulated,HA,HH
gene8023|UCP1,-2.4371658497330237,2.3428497467920915,42.01783811277826,3.755664400025048e-7,6.916942436621637e-6,Downregulated,HA,HH
gene3037|SLC16A14,-1.1680784791550949,3.304910853476189,41.993591256526685,3.7750251040340446e-7,6.944342498382817e-6,Downregulated,HA,HH
gene26178|AXIN1,0.8316629455816636,4.183272953326506,41.981369706062246,3.784824181828195e-7,6.954109341914225e-6,Upregulated,HA,HH
gene5512|GEM,-3.1209929290229854,5.810367207673359,42.15672168948109,3.795248384978597e-7,6.965000264802546e-6,Downregulated,HA,HH
gene26751|LOC113245911,0.6891483061920922,4.903800241033564,41.96104251508726,3.8011824668851045e-7,6.967634938412235e-6,Upregulated,HA,HH
gene17536|TNFSF15,1.828216479733981,1.0697940361207063,41.91680656221704,3.837042825886271e-7,7.0250539397343324e-6,Upregulated,HA,HH
gene16506|TMEM86A,1.8456587241556122,2.674871707900578,41.84069731562683,3.89958988908694e-7,7.1311390545534376e-6,Upregulated,HA,HH
gene14321|FAM129A,1.7040503677265557,3.1499480042111743,41.789562698463776,3.9422236020026085e-7,7.200601576818208e-6,Upregulated,HA,HH
gene528|ATP6V1A,-0.8589557051091492,6.765171768241107,41.738389645568255,3.9853880680767003e-7,7.268546289614799e-6,Downregulated,HA,HH
gene12327|BAG1,0.8695180065178033,6.1751645079150785,41.73436080222274,3.988807764331189e-7,7.268546289614799e-6,Upregulated,HA,HH
gene26210|CHTF18,-1.2311857511590176,3.583377304604362,41.68224883834343,4.033324102717064e-7,7.341029027847779e-6,Downregulated,HA,HH
gene11154|SAMD8,-1.077835053315198,5.36502822291023,41.63624333684742,4.073065102242157e-7,7.404660254533893e-6,Downregulated,HA,HH
gene809|ABCC5,1.2357065637764892,4.194821044344413,41.617193127299856,4.089643520321506e-7,7.426083058178173e-6,Upregulated,HA,HH
gene21637|APLN,-1.8814718092643523,4.975453655854607,41.67946155811499,4.152818624316941e-7,7.531209364638732e-6,Downregulated,HA,HH
gene18083|RHOF,1.1842421738591282,3.71968847364747,41.54033738719914,4.157262577807551e-7,7.531209364638732e-6,Upregulated,HA,HH
gene11755|CCDC15,-1.0494351509157065,3.6409253973070075,41.52603445887814,4.169977808468551e-7,7.545418957402966e-6,Downregulated,HA,HH
gene6152|ANO10,-0.8441990085931949,6.970748330616454,41.485327319916856,4.206394094708229e-7,7.597646853190453e-6,Downregulated,HA,HH
gene9063|LOC113256935,1.2288622140751646,5.103131452135152,41.477982343303765,4.2130009459514157e-7,7.597646853190453e-6,Upregulated,HA,HH
gene26710|WEE1,-1.5982657321159728,3.5858785483213405,41.4773645772441,4.213557135315772e-7,7.597646853190453e-6,Downregulated,HA,HH
gene20563|ZNF367,-1.2990111708937313,3.3237254354337344,41.46575521271462,4.2240239167246413e-7,7.607663540249763e-6,Downregulated,HA,HH
gene27069|RRAS2,-1.0965898584075051,6.711938917751388,41.453570982697734,4.235038855692429e-7,7.618643070362373e-6,Downregulated,HA,HH
gene10110|SLC6A12,-1.45970170515092,4.1876647632019814,41.34782117243858,4.3319386583457354e-7,7.783920867646995e-6,Downregulated,HA,HH
gene26080|DPM3,1.127906459975999,3.4719395054461537,41.3084068454387,4.368657853464306e-7,7.840804344415833e-6,Upregulated,HA,HH
gene9043|MANF,2.0491530697642433,6.45264066322785,41.46859320116748,4.390120462554893e-7,7.870205537559345e-6,Upregulated,HA,HH
gene10238|MCM8,-1.2625513755586666,3.6008774987052483,41.21900542181388,4.453183850801943e-7,7.974030597118069e-6,Downregulated,HA,HH
gene14572|DESI2,-0.6684301771572401,6.7627451194541175,41.1814376945124,4.4892225106884296e-7,8.01698543472108e-6,Downregulated,HA,HH
gene20748|TRIM35,-1.2603784563489073,4.817445078856625,41.17945651205203,4.49113168165292e-7,8.01698543472108e-6,Downregulated,HA,HH
gene26823|LRP10,2.275731100435154,4.377192296638532,41.36006657607668,4.49270021133572e-7,8.01698543472108e-6,Upregulated,HA,HH
gene26739|SCARF2,1.0423502992780387,4.190677409341359,41.1520350405974,4.5176456895561343e-7,8.052222564503448e-6,Upregulated,HA,HH
gene12065|LOC113260144,1.673295350094901,2.147578671938801,41.096983482387465,4.5713814428812765e-7,8.138635306757252e-6,Upregulated,HA,HH
gene2087|CENPO,-1.1757729131566514,2.658134194086497,41.0491470091738,4.6186289581789666e-7,8.213311588201378e-6,Downregulated,HA,HH
gene26584|NSD2,-0.6328002563865505,6.387882435538533,41.02084810527671,4.646824743235854e-7,8.253975739447265e-6,Downregulated,HA,HH
gene7801|PCDH1,1.7218585082756455,4.722914683797666,40.99077098887667,4.6899400370960967e-7,8.321017323548848e-6,Upregulated,HA,HH
gene18793|CASTOR2,1.994360403957998,2.477453551051376,40.94428790334883,4.7240314009152766e-7,8.371913314505345e-6,Upregulated,HA,HH
gene9583|CERS5,0.7652024459156898,5.601431702162322,40.931478452189815,4.737082247801432e-7,8.385447649851015e-6,Upregulated,HA,HH
gene3246|PARD3B,1.3452091228141758,6.145357369810012,40.91484622257295,4.7540854000107747e-7,8.401324781654087e-6,Upregulated,HA,HH
gene27300|SERPING1,1.316439760613813,5.741676427910884,40.91042074231109,4.7586205452018476e-7,8.401324781654087e-6,Upregulated,HA,HH
gene25208|LOC113244203,-1.2809298644060156,7.204271187118419,40.90681048628465,4.7623236866758916e-7,8.401324781654087e-6,Downregulated,HA,HH
gene11254|TBC1D32,-1.1321147982227064,4.6491744125780645,40.87372152380603,4.796407690672787e-7,8.451826930697473e-6,Downregulated,HA,HH
gene20606|RMI1,-1.3733990963661578,3.1397025877406213,40.86645043120594,4.803932294592815e-7,8.455466739880467e-6,Downregulated,HA,HH
gene9812|C2CD5,-0.8005330995868919,5.5121326375927016,40.821981380221736,4.850226979064361e-7,8.527260576473086e-6,Downregulated,HA,HH
gene18523|EFCAB11,2.1888511526466132,1.9209546768341084,40.751525871894444,4.924553148503473e-7,8.64811833528008e-6,Upregulated,HA,HH
gene33|PTTG1IP,0.6131091817959522,7.05009935510109,40.737699057116934,4.939281847307806e-7,8.664160422757715e-6,Upregulated,HA,HH
gene26288|ABCA3,2.1815340061254562,1.7668750280171515,40.72787016174687,4.949780458408112e-7,8.672754470620276e-6,Upregulated,HA,HH
gene10250|PCNA,-1.0601557759711155,6.234674165698887,40.71230678091843,4.966453062903704e-7,8.692134631787058e-6,Downregulated,HA,HH
gene19527|ALPL,-1.908795608855534,2.9850234817460852,40.69241267433301,4.987852433994145e-7,8.719734351031074e-6,Downregulated,HA,HH
gene8283|LOC113255961,1.4364640221693445,1.4843875891132605,40.68191609276276,4.999182893506973e-7,8.729689271423844e-6,Upregulated,HA,HH
gene10169|DTD1,-0.9890902175914609,4.441700674523749,40.652673055407774,5.030894291048844e-7,8.77517135969094e-6,Downregulated,HA,HH
gene16650|CDC27,-0.7597081091532945,6.6807023353209845,40.63732518115748,5.047623558821546e-7,8.794447840560959e-6,Downregulated,HA,HH
gene13334|GFPT2,1.6434245497319402,6.225044023517908,40.64078909131212,5.121394527312193e-7,8.91295279028523e-6,Upregulated,HA,HH
gene17353|EGLN3,-2.3753560817947057,6.46795695576599,40.735865124130626,5.134664445132091e-7,8.926017686941745e-6,Downregulated,HA,HH
gene24108|ICAM1,1.4090833809806598,5.6608471121833155,40.51531998166568,5.182742307165192e-7,8.999495021937407e-6,Upregulated,HA,HH
gene20671|HMGB2,-1.013480130022486,5.8804013682120635,40.45578315788411,5.250076127423178e-7,9.106207070286404e-6,Downregulated,HA,HH
gene138|MORC3,-1.2549160487080886,5.920008737645876,40.390979914931535,5.32442935505884e-7,9.224841865828453e-6,Downregulated,HA,HH
gene11973|HSPB2,-1.5237157989087518,3.805589244811831,40.354912007909896,5.366299020213023e-7,9.286995030623408e-6,Downregulated,HA,HH
gene3556|METTL8,-0.9838579047346033,3.474548262532818,40.33933582547854,5.384489326652047e-7,9.30073113045651e-6,Downregulated,HA,HH
gene29276|BET1L,0.7267006052163285,6.322819052273637,40.33783491369872,5.386245609154555e-7,9.30073113045651e-6,Upregulated,HA,HH
gene12575|ANKH,1.051713882152455,3.676193349651506,40.324903344609446,5.401402771466839e-7,9.316517542010008e-6,Upregulated,HA,HH
gene24120|S1PR5,-4.115797817148181,0.08363117834059569,40.27570819138324,5.459482286175713e-7,9.399430337284646e-6,Downregulated,HA,HH
gene16186|USP45,-1.3618276914128475,3.7606781923908192,40.27391681098295,5.461609725325186e-7,9.399430337284646e-6,Downregulated,HA,HH
gene10423|E2F1,-1.3998766624560137,3.5158002092299374,40.26317979247877,5.474379554398536e-7,9.410950601340612e-6,Downregulated,HA,HH
gene21408|PLEKHN1,-2.612280531769126,2.4817762630564815,40.22852720490044,5.543073459021173e-7,9.509242625566976e-6,Downregulated,HA,HH
gene16802|KRT19,-3.6393125376490474,1.244527792448833,40.25918905160088,5.54383503834139e-7,9.509242625566976e-6,Downregulated,HA,HH
gene10771|GID8,0.883565072147483,4.799555758352581,40.146629977061856,5.615065502108128e-7,9.62076875687531e-6,Upregulated,HA,HH
